,patch,directory,lichen,class
688,Pertusaria_pertusa_texture01_crop_ 1.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 1.jpg,Pertusaria_pertusa,14
689,Pertusaria_pertusa_texture01_crop_ 2.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 2.jpg,Pertusaria_pertusa,14
690,Pertusaria_pertusa_texture01_crop_ 3.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 3.jpg,Pertusaria_pertusa,14
691,Pertusaria_pertusa_texture01_crop_ 4.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 4.jpg,Pertusaria_pertusa,14
692,Pertusaria_pertusa_texture01_crop_ 5.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 5.jpg,Pertusaria_pertusa,14
693,Pertusaria_pertusa_texture01_crop_ 6.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 6.jpg,Pertusaria_pertusa,14
694,Pertusaria_pertusa_texture01_crop_ 7.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 7.jpg,Pertusaria_pertusa,14
695,Pertusaria_pertusa_texture01_crop_ 8.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 8.jpg,Pertusaria_pertusa,14
696,Pertusaria_pertusa_texture01_crop_ 9.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 9.jpg,Pertusaria_pertusa,14
697,Pertusaria_pertusa_texture01_crop_ 10.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 10.jpg,Pertusaria_pertusa,14
698,Pertusaria_pertusa_texture01_crop_ 11.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 11.jpg,Pertusaria_pertusa,14
699,Pertusaria_pertusa_texture01_crop_ 12.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 12.jpg,Pertusaria_pertusa,14
700,Pertusaria_pertusa_texture01_crop_ 13.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 13.jpg,Pertusaria_pertusa,14
701,Pertusaria_pertusa_texture01_crop_ 14.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 14.jpg,Pertusaria_pertusa,14
702,Pertusaria_pertusa_texture01_crop_ 15.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 15.jpg,Pertusaria_pertusa,14
703,Pertusaria_pertusa_texture01_crop_ 16.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture01_crop_ 16.jpg,Pertusaria_pertusa,14
704,Pertusaria_pertusa_texture02_crop_ 1.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 1.jpg,Pertusaria_pertusa,14
705,Pertusaria_pertusa_texture02_crop_ 2.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 2.jpg,Pertusaria_pertusa,14
706,Pertusaria_pertusa_texture02_crop_ 3.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 3.jpg,Pertusaria_pertusa,14
707,Pertusaria_pertusa_texture02_crop_ 4.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 4.jpg,Pertusaria_pertusa,14
708,Pertusaria_pertusa_texture02_crop_ 5.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 5.jpg,Pertusaria_pertusa,14
709,Pertusaria_pertusa_texture02_crop_ 6.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 6.jpg,Pertusaria_pertusa,14
710,Pertusaria_pertusa_texture02_crop_ 7.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 7.jpg,Pertusaria_pertusa,14
711,Pertusaria_pertusa_texture02_crop_ 8.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 8.jpg,Pertusaria_pertusa,14
712,Pertusaria_pertusa_texture02_crop_ 9.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 9.jpg,Pertusaria_pertusa,14
713,Pertusaria_pertusa_texture02_crop_ 10.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 10.jpg,Pertusaria_pertusa,14
714,Pertusaria_pertusa_texture02_crop_ 11.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 11.jpg,Pertusaria_pertusa,14
715,Pertusaria_pertusa_texture02_crop_ 12.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 12.jpg,Pertusaria_pertusa,14
716,Pertusaria_pertusa_texture02_crop_ 13.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 13.jpg,Pertusaria_pertusa,14
717,Pertusaria_pertusa_texture02_crop_ 14.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 14.jpg,Pertusaria_pertusa,14
718,Pertusaria_pertusa_texture02_crop_ 15.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 15.jpg,Pertusaria_pertusa,14
719,Pertusaria_pertusa_texture02_crop_ 16.jpg,patches/train/Pertusaria_pertusa/Pertusaria_pertusa_texture02_crop_ 16.jpg,Pertusaria_pertusa,14
720,Lecanora_argentata_texture01_crop_ 1.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 1.jpg,Lecanora_argentata,15
721,Lecanora_argentata_texture01_crop_ 2.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 2.jpg,Lecanora_argentata,15
722,Lecanora_argentata_texture01_crop_ 3.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 3.jpg,Lecanora_argentata,15
723,Lecanora_argentata_texture01_crop_ 4.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 4.jpg,Lecanora_argentata,15
724,Lecanora_argentata_texture01_crop_ 5.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 5.jpg,Lecanora_argentata,15
725,Lecanora_argentata_texture01_crop_ 6.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 6.jpg,Lecanora_argentata,15
726,Lecanora_argentata_texture01_crop_ 7.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 7.jpg,Lecanora_argentata,15
727,Lecanora_argentata_texture01_crop_ 8.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 8.jpg,Lecanora_argentata,15
728,Lecanora_argentata_texture01_crop_ 9.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 9.jpg,Lecanora_argentata,15
729,Lecanora_argentata_texture01_crop_ 10.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 10.jpg,Lecanora_argentata,15
730,Lecanora_argentata_texture01_crop_ 11.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 11.jpg,Lecanora_argentata,15
731,Lecanora_argentata_texture01_crop_ 12.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 12.jpg,Lecanora_argentata,15
732,Lecanora_argentata_texture01_crop_ 13.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 13.jpg,Lecanora_argentata,15
733,Lecanora_argentata_texture01_crop_ 14.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 14.jpg,Lecanora_argentata,15
734,Lecanora_argentata_texture01_crop_ 15.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 15.jpg,Lecanora_argentata,15
735,Lecanora_argentata_texture01_crop_ 16.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture01_crop_ 16.jpg,Lecanora_argentata,15
736,Lecanora_argentata_texture02_crop_ 1.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 1.jpg,Lecanora_argentata,15
737,Lecanora_argentata_texture02_crop_ 2.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 2.jpg,Lecanora_argentata,15
738,Lecanora_argentata_texture02_crop_ 3.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 3.jpg,Lecanora_argentata,15
739,Lecanora_argentata_texture02_crop_ 4.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 4.jpg,Lecanora_argentata,15
740,Lecanora_argentata_texture02_crop_ 5.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 5.jpg,Lecanora_argentata,15
741,Lecanora_argentata_texture02_crop_ 6.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 6.jpg,Lecanora_argentata,15
742,Lecanora_argentata_texture02_crop_ 7.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 7.jpg,Lecanora_argentata,15
743,Lecanora_argentata_texture02_crop_ 8.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 8.jpg,Lecanora_argentata,15
744,Lecanora_argentata_texture02_crop_ 9.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 9.jpg,Lecanora_argentata,15
745,Lecanora_argentata_texture02_crop_ 10.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 10.jpg,Lecanora_argentata,15
746,Lecanora_argentata_texture02_crop_ 11.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 11.jpg,Lecanora_argentata,15
747,Lecanora_argentata_texture02_crop_ 12.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 12.jpg,Lecanora_argentata,15
748,Lecanora_argentata_texture02_crop_ 13.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 13.jpg,Lecanora_argentata,15
749,Lecanora_argentata_texture02_crop_ 14.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 14.jpg,Lecanora_argentata,15
750,Lecanora_argentata_texture02_crop_ 15.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 15.jpg,Lecanora_argentata,15
751,Lecanora_argentata_texture02_crop_ 16.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture02_crop_ 16.jpg,Lecanora_argentata,15
752,Lecanora_argentata_texture03_crop_ 1.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 1.jpg,Lecanora_argentata,15
753,Lecanora_argentata_texture03_crop_ 2.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 2.jpg,Lecanora_argentata,15
754,Lecanora_argentata_texture03_crop_ 3.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 3.jpg,Lecanora_argentata,15
755,Lecanora_argentata_texture03_crop_ 4.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 4.jpg,Lecanora_argentata,15
756,Lecanora_argentata_texture03_crop_ 5.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 5.jpg,Lecanora_argentata,15
757,Lecanora_argentata_texture03_crop_ 6.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 6.jpg,Lecanora_argentata,15
758,Lecanora_argentata_texture03_crop_ 7.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 7.jpg,Lecanora_argentata,15
759,Lecanora_argentata_texture03_crop_ 8.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 8.jpg,Lecanora_argentata,15
760,Lecanora_argentata_texture03_crop_ 9.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 9.jpg,Lecanora_argentata,15
761,Lecanora_argentata_texture03_crop_ 10.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 10.jpg,Lecanora_argentata,15
762,Lecanora_argentata_texture03_crop_ 11.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 11.jpg,Lecanora_argentata,15
763,Lecanora_argentata_texture03_crop_ 12.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 12.jpg,Lecanora_argentata,15
764,Lecanora_argentata_texture03_crop_ 13.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 13.jpg,Lecanora_argentata,15
765,Lecanora_argentata_texture03_crop_ 14.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 14.jpg,Lecanora_argentata,15
766,Lecanora_argentata_texture03_crop_ 15.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 15.jpg,Lecanora_argentata,15
767,Lecanora_argentata_texture03_crop_ 16.jpg,patches/train/Lecanora_argentata/Lecanora_argentata_texture03_crop_ 16.jpg,Lecanora_argentata,15
768,Hyperphyscia_adglutinata_texture01_crop_ 1.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 1.jpg,Hyperphyscia_adglutinata,16
769,Hyperphyscia_adglutinata_texture01_crop_ 2.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 2.jpg,Hyperphyscia_adglutinata,16
770,Hyperphyscia_adglutinata_texture01_crop_ 3.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 3.jpg,Hyperphyscia_adglutinata,16
771,Hyperphyscia_adglutinata_texture01_crop_ 4.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 4.jpg,Hyperphyscia_adglutinata,16
772,Hyperphyscia_adglutinata_texture01_crop_ 5.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 5.jpg,Hyperphyscia_adglutinata,16
773,Hyperphyscia_adglutinata_texture01_crop_ 6.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 6.jpg,Hyperphyscia_adglutinata,16
774,Hyperphyscia_adglutinata_texture01_crop_ 7.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 7.jpg,Hyperphyscia_adglutinata,16
775,Hyperphyscia_adglutinata_texture01_crop_ 8.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 8.jpg,Hyperphyscia_adglutinata,16
776,Hyperphyscia_adglutinata_texture01_crop_ 9.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 9.jpg,Hyperphyscia_adglutinata,16
777,Hyperphyscia_adglutinata_texture01_crop_ 10.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 10.jpg,Hyperphyscia_adglutinata,16
778,Hyperphyscia_adglutinata_texture01_crop_ 11.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 11.jpg,Hyperphyscia_adglutinata,16
779,Hyperphyscia_adglutinata_texture01_crop_ 12.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 12.jpg,Hyperphyscia_adglutinata,16
780,Hyperphyscia_adglutinata_texture01_crop_ 13.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 13.jpg,Hyperphyscia_adglutinata,16
781,Hyperphyscia_adglutinata_texture01_crop_ 14.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 14.jpg,Hyperphyscia_adglutinata,16
782,Hyperphyscia_adglutinata_texture01_crop_ 15.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 15.jpg,Hyperphyscia_adglutinata,16
783,Hyperphyscia_adglutinata_texture01_crop_ 16.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture01_crop_ 16.jpg,Hyperphyscia_adglutinata,16
784,Hyperphyscia_adglutinata_texture02_crop_ 1.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 1.jpg,Hyperphyscia_adglutinata,16
785,Hyperphyscia_adglutinata_texture02_crop_ 2.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 2.jpg,Hyperphyscia_adglutinata,16
786,Hyperphyscia_adglutinata_texture02_crop_ 3.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 3.jpg,Hyperphyscia_adglutinata,16
787,Hyperphyscia_adglutinata_texture02_crop_ 4.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 4.jpg,Hyperphyscia_adglutinata,16
788,Hyperphyscia_adglutinata_texture02_crop_ 5.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 5.jpg,Hyperphyscia_adglutinata,16
789,Hyperphyscia_adglutinata_texture02_crop_ 6.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 6.jpg,Hyperphyscia_adglutinata,16
790,Hyperphyscia_adglutinata_texture02_crop_ 7.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 7.jpg,Hyperphyscia_adglutinata,16
791,Hyperphyscia_adglutinata_texture02_crop_ 8.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 8.jpg,Hyperphyscia_adglutinata,16
792,Hyperphyscia_adglutinata_texture02_crop_ 9.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 9.jpg,Hyperphyscia_adglutinata,16
793,Hyperphyscia_adglutinata_texture02_crop_ 10.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 10.jpg,Hyperphyscia_adglutinata,16
794,Hyperphyscia_adglutinata_texture02_crop_ 11.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 11.jpg,Hyperphyscia_adglutinata,16
795,Hyperphyscia_adglutinata_texture02_crop_ 12.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 12.jpg,Hyperphyscia_adglutinata,16
796,Hyperphyscia_adglutinata_texture02_crop_ 13.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 13.jpg,Hyperphyscia_adglutinata,16
797,Hyperphyscia_adglutinata_texture02_crop_ 14.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 14.jpg,Hyperphyscia_adglutinata,16
798,Hyperphyscia_adglutinata_texture02_crop_ 15.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 15.jpg,Hyperphyscia_adglutinata,16
799,Hyperphyscia_adglutinata_texture02_crop_ 16.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture02_crop_ 16.jpg,Hyperphyscia_adglutinata,16
800,Hyperphyscia_adglutinata_texture03_crop_ 1.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 1.jpg,Hyperphyscia_adglutinata,16
801,Hyperphyscia_adglutinata_texture03_crop_ 2.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 2.jpg,Hyperphyscia_adglutinata,16
802,Hyperphyscia_adglutinata_texture03_crop_ 3.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 3.jpg,Hyperphyscia_adglutinata,16
803,Hyperphyscia_adglutinata_texture03_crop_ 4.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 4.jpg,Hyperphyscia_adglutinata,16
804,Hyperphyscia_adglutinata_texture03_crop_ 5.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 5.jpg,Hyperphyscia_adglutinata,16
805,Hyperphyscia_adglutinata_texture03_crop_ 6.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 6.jpg,Hyperphyscia_adglutinata,16
806,Hyperphyscia_adglutinata_texture03_crop_ 7.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 7.jpg,Hyperphyscia_adglutinata,16
807,Hyperphyscia_adglutinata_texture03_crop_ 8.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 8.jpg,Hyperphyscia_adglutinata,16
808,Hyperphyscia_adglutinata_texture03_crop_ 9.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 9.jpg,Hyperphyscia_adglutinata,16
809,Hyperphyscia_adglutinata_texture03_crop_ 10.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 10.jpg,Hyperphyscia_adglutinata,16
810,Hyperphyscia_adglutinata_texture03_crop_ 11.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 11.jpg,Hyperphyscia_adglutinata,16
811,Hyperphyscia_adglutinata_texture03_crop_ 12.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 12.jpg,Hyperphyscia_adglutinata,16
812,Hyperphyscia_adglutinata_texture03_crop_ 13.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 13.jpg,Hyperphyscia_adglutinata,16
813,Hyperphyscia_adglutinata_texture03_crop_ 14.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 14.jpg,Hyperphyscia_adglutinata,16
814,Hyperphyscia_adglutinata_texture03_crop_ 15.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 15.jpg,Hyperphyscia_adglutinata,16
815,Hyperphyscia_adglutinata_texture03_crop_ 16.jpg,patches/train/Hyperphyscia_adglutinata/Hyperphyscia_adglutinata_texture03_crop_ 16.jpg,Hyperphyscia_adglutinata,16
816,Arthonia_radiata_texture01_crop_ 1.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 1.jpg,Arthonia_radiata,17
817,Arthonia_radiata_texture01_crop_ 2.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 2.jpg,Arthonia_radiata,17
818,Arthonia_radiata_texture01_crop_ 3.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 3.jpg,Arthonia_radiata,17
819,Arthonia_radiata_texture01_crop_ 4.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 4.jpg,Arthonia_radiata,17
820,Arthonia_radiata_texture01_crop_ 5.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 5.jpg,Arthonia_radiata,17
821,Arthonia_radiata_texture01_crop_ 6.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 6.jpg,Arthonia_radiata,17
822,Arthonia_radiata_texture01_crop_ 7.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 7.jpg,Arthonia_radiata,17
823,Arthonia_radiata_texture01_crop_ 8.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 8.jpg,Arthonia_radiata,17
824,Arthonia_radiata_texture01_crop_ 9.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 9.jpg,Arthonia_radiata,17
825,Arthonia_radiata_texture01_crop_ 10.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 10.jpg,Arthonia_radiata,17
826,Arthonia_radiata_texture01_crop_ 11.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 11.jpg,Arthonia_radiata,17
827,Arthonia_radiata_texture01_crop_ 12.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 12.jpg,Arthonia_radiata,17
828,Arthonia_radiata_texture01_crop_ 13.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 13.jpg,Arthonia_radiata,17
829,Arthonia_radiata_texture01_crop_ 14.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 14.jpg,Arthonia_radiata,17
830,Arthonia_radiata_texture01_crop_ 15.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 15.jpg,Arthonia_radiata,17
831,Arthonia_radiata_texture01_crop_ 16.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture01_crop_ 16.jpg,Arthonia_radiata,17
832,Arthonia_radiata_texture02_crop_ 1.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 1.jpg,Arthonia_radiata,17
833,Arthonia_radiata_texture02_crop_ 2.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 2.jpg,Arthonia_radiata,17
834,Arthonia_radiata_texture02_crop_ 3.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 3.jpg,Arthonia_radiata,17
835,Arthonia_radiata_texture02_crop_ 4.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 4.jpg,Arthonia_radiata,17
836,Arthonia_radiata_texture02_crop_ 5.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 5.jpg,Arthonia_radiata,17
837,Arthonia_radiata_texture02_crop_ 6.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 6.jpg,Arthonia_radiata,17
838,Arthonia_radiata_texture02_crop_ 7.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 7.jpg,Arthonia_radiata,17
839,Arthonia_radiata_texture02_crop_ 8.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 8.jpg,Arthonia_radiata,17
840,Arthonia_radiata_texture02_crop_ 9.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 9.jpg,Arthonia_radiata,17
841,Arthonia_radiata_texture02_crop_ 10.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 10.jpg,Arthonia_radiata,17
842,Arthonia_radiata_texture02_crop_ 11.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 11.jpg,Arthonia_radiata,17
843,Arthonia_radiata_texture02_crop_ 12.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 12.jpg,Arthonia_radiata,17
844,Arthonia_radiata_texture02_crop_ 13.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 13.jpg,Arthonia_radiata,17
845,Arthonia_radiata_texture02_crop_ 14.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 14.jpg,Arthonia_radiata,17
846,Arthonia_radiata_texture02_crop_ 15.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 15.jpg,Arthonia_radiata,17
847,Arthonia_radiata_texture02_crop_ 16.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture02_crop_ 16.jpg,Arthonia_radiata,17
848,Arthonia_radiata_texture03_crop_ 1.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 1.jpg,Arthonia_radiata,17
